"","x","y","class"
"658",-9.11863157083845,4.52788182742596,2
"659",-8.04317799812901,2.34224352192439,2
"660",-7.5927967926359,8.21148689811579,2
"661",-6.25223910601346,1.09813818152247,2
"662",-6.95169066460035,6.47277616475182,2
"663",-6.28689862212162,6.49681445824032,2
"664",-5.84316881207841,3.03347259538571,2
"665",-3.43794048619464,3.43365060576302,2
"666",-4.11164134696846,4.72639679668689,2
"667",-8.52096318593918,5.53966064093927,2
"668",-9.87117188139513,5.25929818240845,2
"669",-4.75637720461224,6.31174757230247,2
"670",-6.63661698115957,4.73340049630335,2
"671",-6.10585524617576,5.91008211987355,2
"672",-3.76076567495247,4.5860224971101,2
"673",-8.10527904515641,2.67594393196112,2
"674",-5.74795506261341,8.77904745794481,2
"675",-8.6161421510752,5.64266402673647,2
"676",-2.12898060162523,5.83780219893856,2
"677",-8.53084608185913,6.89441926339316,2
"678",-4.87108287314151,2.15921816471338,2
"679",-5.71800845015108,3.12816375368522,2
"680",-2.67876755268153,5.55015127024956,2
"681",-6.90748125712362,5.99586773762126,2
"682",-3.06046863809175,6.85550630551675,2
"683",-8.29863715785903,2.3249557836944,2
"684",-8.65053138741377,6.20344777811428,2
"685",-4.05191366701828,5.43490643867546,2
"686",-7.48781587003533,2.44228741473644,2
"687",-3.79059003712411,7.18399885192583,2
"688",-3.05304188209126,4.74962313577932,2
"689",-6.58236266813544,2.37385683370313,2
"690",-3.72554946139835,6.88103409774981,2
"691",-3.65822187782905,3.05914682431596,2
"692",-5.37206489200506,3.74238640632862,2
"693",-3.92796009928445,4.47676662292122,2
"694",-8.18714245960926,7.88246060271817,2
"695",-5.99897566978267,4.46804534825354,2
"696",-3.02037265478911,6.02988440405958,2
"697",-7.24203623640691,6.52598242860336,2
"698",-7.12223253216658,8.05585184559374,2
"699",-7.57406151714584,6.37673642334803,2
"700",-8.65655581436458,5.60352648538797,2
"701",-3.50275637394028,5.07983631543281,2
"702",-2.6440834914952,5.07748763828535,2
"703",-8.67010418945754,7.45821289381214,2
"704",-5.25967896002785,1.12181209493794,2
"705",-5.91699015080211,4.49318491810159,2
"706",-4.46123765095295,5.92180649511406,2
"707",-4.40138630897614,7.35566293735338,2
"708",-4.5540485924187,2.7872667606816,2
"709",-5.6350544808799,6.0208865914887,2
"710",-8.50620341946092,3.7521557387366,2
"711",-6.98581296477025,3.1039585885959,2
"712",-4.24490010949201,4.16006536997168,2
"713",-5.20682650477139,8.16293491086325,2
"714",-5.3046615754058,8.15253509244564,2
"715",-5.0611863064235,2.80664658988055,2
"716",-9.16756637385075,4.80519418960609,2
"717",-5.87097249561415,4.25113081847952,2
"718",-4.31800295478689,7.75766124088572,2
"719",-7.42076355540758,1.39164879202172,2
"720",-5.89413100765823,3.40278489879168,2
"721",-3.6401882111503,3.54908870769425,2
"722",-4.77812098775798,3.91589706109942,2
"723",-5.9209660020207,8.62864775978207,2
"724",-6.94449425895641,5.64507316877091,2
"725",-6.06787556884549,7.69923106817351,2
"726",-6.08317007006989,8.0955781454297,2
"727",-3.34032008577128,7.95742094786856,2
"728",-8.31322803423822,5.62655881026302,2
"729",-4.6013438368734,7.44222699707605,2
"730",-5.91988968227238,2.28743883681123,2
"731",-3.19011827629812,2.90673240949888,2
"732",-3.75833256306433,4.44151426347438,2
"733",-3.72939127190455,2.26483242844416,2
"734",-4.67271003505179,4.25024387648598,2
"735",-5.09442855248403,5.90275210505069,2
"736",-6.56391981814901,7.70423314767953,2
"737",-5.71249463661504,8.61177373979062,2
"738",-7.80498839837197,4.52291583681624,2
"739",-8.93978482932194,6.91205400868477,2
"740",-6.16842666639855,2.78277925275156,2
"741",-4.1542534081982,2.97642805801831,2
"742",-4.47851306564837,8.35018621213966,2
"743",-3.82521282501528,7.7510774188328,2
"744",-3.01781676214492,6.99564972317248,2
"745",-7.04424375891118,6.56703345026925,2
"746",-8.4277293917369,4.77101311519361,2
"747",-7.70921158896028,5.55681974890613,2
"748",-9.55083723430375,5.37827390565106,2
"749",-6.36983462681095,2.13689736040985,2
"750",-6.30200085431909,8.2221404931584,2
"751",-4.8851649024341,3.10992959226102,2
"752",-8.93334565266093,7.19435098250308,2
"753",-7.36053742078874,2.52156552330894,2
"754",-3.83943267101725,2.67760458740345,2
"755",-5.93013912591568,7.36828839138086,2
"756",-6.20428480086676,8.01229837889246,2
"757",-6.52113469065742,5.89642438730067,2
"758",-7.61344556063448,7.89020252655597,2
"759",-5.93946650504247,1.13772888521495,2
"760",-6.45332379118973,8.22037504618511,2
"761",-3.02592623140491,4.1384550462782,2
"762",-4.89405251142872,5.35395019938191,2
"763",-4.08900498315094,3.03400008946686,2
"764",-5.01277265106667,2.30308020981271,2
"765",-4.68874282053598,2.57835189598383,2
"766",-3.70710018978586,3.33448190542306,2
"767",-6.5020256108347,1.51192223789981,2
"768",-5.61365510375172,4.01458689490224,2
"769",-6.89819442321191,1.19776676461027,2
"770",-4.78936386603513,6.65196108272734,2
"771",-4.33157827702679,5.13388338213973,2
"772",-7.63592645525688,8.20540321409544,2
"773",-3.97489374402806,3.59719628554678,2
"774",-5.55097480198858,8.37584358425535,2
"775",-5.77139519641495,2.03868127271704,2
"776",-3.83293283182153,2.82863141877772,2
"777",-3.59407643865169,7.35628698360957,2
"778",-9.11440785470462,3.71143085248642,2
"779",-4.78610942342817,4.01877668068618,2
"780",-4.64839813100682,2.63202636811291,2
"781",-7.94746116279452,8.15224880599115,2
"782",-4.25358156273815,5.99113073569433,2
"783",-8.99925556399582,3.64709250197366,2
"784",-4.19623147862599,7.05602349000985,2
"785",-4.90035935926111,1.87230034094337,2
"786",-7.30437409184909,7.9827957447631,2
"787",-3.30799734991192,7.42578107341188,2
"788",-8.53864973292557,5.05569443656904,2
"789",-2.14570306379106,5.15527252204838,2
"790",-2.31412442726487,5.05010867908149,2
"791",-3.72447016564044,5.59423291667337,2
"792",-4.92829437613606,5.55231091991886,2
"793",-8.67705492215044,4.49409532537204,2
"794",-5.18576596933828,7.54234596850183,2
"795",-8.08338608088903,8.03168907125501,2
"796",-6.21773143493763,1.47023914626788,2
"797",-6.06934681992797,4.2409391417561,2
"798",-2.3331409283791,5.55640110379887,2
"799",-4.13415227750642,2.62126535587851,2
"800",-3.63143809209952,4.66624793799514,2
"801",-6.24965964644207,3.66627074915096,2
"802",-7.72857702920083,8.30625301294705,2
"803",-7.26472165466909,2.74129966614128,2
"804",-6.16894720333862,4.49067084996149,2
"805",-4.38243463363913,6.60460178637535,2
"806",-7.39113871204836,7.22330838511309,2
"807",-3.56375682825961,2.23318171356295,2
"808",-2.89534131350872,5.64671943329264,2
"809",-7.83132684249416,5.70990483260684,2
"810",-6.11360817885883,4.90900155836551,2
"811",-3.71636249289329,3.60465057962073,2
"812",-2.15171338471901,4.0376417884223,2
"813",-8.97985307210863,3.34274133674796,2
"814",-3.69978770291426,3.99188250215605,2
"815",-3.31654911188369,2.33327578078865,2
"816",-5.32405253515129,3.18136972926969,2
"817",-8.16033889633598,2.83540057681769,2
"818",-9.49113744196115,6.7369242971045,2
"819",-5.27267014933521,1.94860136800083,2
"820",-6.01136179690269,3.60748143180372,2
"821",-4.64255470147696,6.55110901746473,2
"822",-5.83727492585223,4.71979289052602,2
"823",-8.2683112420579,4.77747537991631,2
"824",-6.07002088329115,4.19740734694639,2
"825",-8.79747167432094,7.1182861734695,2
"826",-7.09607139169707,5.23994365837028,2
"827",-3.75327829236422,4.04102494334619,2
"828",-9.29045719820663,6.31550869969238,2
"829",-5.10093575922059,8.46252152102721,2
"830",-8.77415574427508,2.78753446723181,2
"831",-8.02917198460479,4.89967817689619,2
"832",-6.3648138207932,5.16278457094942,2
"833",-8.18680624348796,2.8052191411599,2
"834",-4.02263592021612,4.04067917437247,2
"835",-9.20778996312927,3.77617980342222,2
"836",-8.87899896403858,2.45189715228398,2
"837",-7.22712747959073,4.13687591221189,2
"838",-8.92092447576545,3.86112769154194,2
"839",-4.57308601232749,6.61984409935433,2
"840",-7.90434471742908,2.8991908970898,2
"841",-4.97204853932912,3.62607940255127,2
"842",-6.45856012236544,7.29366481220029,2
"843",-9.13719549748325,6.05557360023395,2
"844",-8.77708427793548,3.68564832393991,2
"845",-5.45813513776864,2.42845444205041,2
"846",-4.18849730798348,2.44811234081391,2
"847",-5.16789787828561,6.7154239195388,2
"848",-7.86504017315566,2.56308756238869,2
"849",-3.25114708728052,4.20679989789514,2
"850",-5.06468018265432,3.82211863612496,2
"851",-4.8211984333003,3.92452109521519,2
"852",-5.75071509292523,7.91483941674886,2
"853",-7.17432938175755,7.01108679588676,2
"854",-5.17722084911325,2.37284443543359,2
"855",-7.86610889928035,4.76432111746118,2
"856",-3.76609521463965,6.9822495337497,2
"857",-3.8074116312009,6.77512814468854,2
"858",-6.00354031644109,6.76853516709926,2
"859",-5.38467249817601,1.84727079960354,2
"860",-8.46759324572021,5.99539414508447,2
"861",-8.66842853744863,7.23695104311217,2
"862",-5.0245178196657,7.13077237210205,2
"863",-4.72752427490754,3.87224643046846,2
"864",-2.19635053907244,6.23415892258729,2
"865",-5.85553992181551,6.00180255351716,2
"866",-6.69530493586679,3.46534268270854,2
"867",-9.26178386277137,3.54872471479931,2
"868",-3.98766969236304,4.63585295278676,2
"869",-8.77202198048763,7.23604850309667,2
"870",-6.1762132070421,1.63473442322845,2
"871",-3.61823864377217,4.32619920188786,2
"872",-2.61170260094453,6.05191685864697,2
"873",-8.98373741481298,3.34920483419699,2
"874",-6.71334187779962,8.46244170356879,2
"875",-6.81656937989925,2.36176708947084,2
"876",-5.21582662546559,4.69005739564217,2
"877",-7.36055787045046,7.06394475663634,2
"878",-4.59571077664908,6.21280116106393,2
"879",-3.24766873095266,6.50868937057218,2
"880",-4.77748915790999,8.08395667960022,2
"881",-2.52221370374947,4.00550954627805,2
"882",-5.81404597814779,6.45087328910051,2
"883",-5.44209294024484,6.34030039170579,2
"884",-4.40861885417011,2.22814073236729,2
"885",-4.52292523492182,7.42540419121323,2
"886",-6.50409399283266,3.61788819361053,2
"887",-6.91657202883013,5.41140660505511,2
"888",-4.92502100825188,6.62649053262706,2
"889",-5.058032115179,5.0801634093682,2
"890",-8.83306866365399,7.71585131417228,2
"891",-4.6512753903357,6.40463058159162,2
"892",-9.72827695434498,3.93239160140344,2
"893",-4.7486672268598,6.8497832341727,2
"894",-4.26632180653723,3.12283513554816,2
"895",-5.19835935058971,6.52416335392984,2
"896",-9.69033773656687,4.18819929140463,2
"897",-7.45031789682153,2.63026865204742,2
"898",-8.14269093302401,4.41764598402091,2
"899",-7.6548600429425,4.55869818854483,2
"900",-8.19653847494711,1.82456518206386,2
"901",-3.58964326523289,8.09688155635259,2
"902",-5.74666625863051,2.25859945862445,2
"903",-3.1886237717677,5.51313016749115,2
"904",-7.07115520218704,1.56871646378992,2
"905",-6.83264453650671,3.20325565543117,2
"906",-4.45726578148375,5.13035031869878,2
"907",-2.94944617829334,2.91330849932958,2
"908",-4.49884890838026,2.2832127901656,2
"909",-3.40564760839839,4.05527733912245,2
"910",-8.91928720977434,4.06316594406734,2
"911",-7.68217212433172,4.67555102349612,2
"912",-9.08056280177079,3.27116195112076,2
"913",-7.49368594043673,5.99779022337514,2
"914",-6.31925510944091,2.26582826844649,2
"915",-5.26574173165123,1.19923778843291,2
"916",-6.56745346454503,5.5049908574175,2
"917",-9.15779608442526,4.36346411782539,2
"918",-6.23796961959896,5.9231542953302,2
"919",-7.20261933549427,3.10163043014015,2
"920",-3.58674482751925,4.03100900470624,2
"921",-5.88883864610649,7.78500472944243,2
"922",-7.52208516512474,6.40899202897682,2
"923",-4.08448115143122,7.05163806244346,2
"924",-8.61148017569509,6.38159596953879,2
"925",-6.25182698410221,3.94161688537741,2
"926",-9.06596696216951,3.7982107864721,2
"927",-8.59859294709428,7.82234199868262,2
"928",-7.62675798365252,2.58686666814471,2
"929",-6.59858780226937,1.21087219912521,2
"930",-5.14334695046249,6.83376405708368,2
"931",-4.45803433701909,7.59521462783101,2
"932",-5.06781332262445,3.42187106717278,2
"933",-2.19793316187427,4.38914931286304,2
"934",-9.21877204589762,7.09047533805498,2
"935",-8.84878269149438,5.5687032312308,2
"936",-3.01128623056586,2.72856567054138,2
"937",-5.7160263072552,1.04289662692444,2
"938",-6.57491704067246,6.90593126891143,2
"939",-3.84906319278956,2.32159894948856,2
"940",-8.86145503496821,5.05380023970141,2
"941",-5.05329049264345,3.41062871397174,2
"942",-7.91805988106498,5.95759819350882,2
"943",-4.26096232478202,7.33340433215836,2
"944",-3.91287556706429,4.6537083711298,2
"945",-3.17321136822156,3.34631666265801,2
"946",-2.95677735691891,4.21197306819917,2
"947",-5.33144884256842,3.41698148062475,2
"948",-8.73616948319638,6.56144024174131,2
"949",-3.43638803935558,4.82056843683771,2
"950",-4.5160191219575,4.88095282838171,2
"951",-9.14957605558763,5.71800424838876,2
"952",-3.37072937719372,7.64411399607677,2
"953",-3.60690153875751,7.2451973605977,2
"954",-2.64666046470431,2.85116368368013,2
"955",-6.31012441324974,1.64116091647919,2
"956",-7.18647759791943,6.05118411722774,2
"957",-8.46532734702832,6.37699986009162,2
"958",-7.06322338408841,5.25793506256577,2
"959",-6.4646924467954,2.69849577882197,2
"960",-7.52114494924078,8.68572151625741,2
"961",-4.02150793612469,6.33553818918774,2
"962",-5.77331964948969,3.05785161345402,2
"963",-6.7503787013906,3.33161578059173,2
"964",-9.19919440340625,6.74476779096877,2
"965",-7.38688896177265,2.4847502006255,2
"966",-7.85864123552128,4.66205683730474,2
"967",-6.31866409373135,4.48571791949066,2
"968",-7.3932847579725,6.77174651149663,2
"969",-9.29207577680226,3.0288701386466,2
"970",-2.80499881500761,2.94178776997841,2
"971",-6.23504608299566,1.02894612165249,2
"972",-7.63882878587907,5.74718731726539,2
"973",-8.20046563278988,2.44918163573135,2
"974",-7.55796795765466,4.98764865351778,2
"975",-4.29452615872485,6.47675181276031,2
"976",-6.4282166308711,2.73379882977756,2
"977",-4.97423015995987,8.50775983475879,2
"978",-3.97739917518015,4.76367472753855,2
"979",-2.81824755378012,3.37298731264004,2
"980",-5.3189427692163,8.80427447770273,2
"981",-7.85567301913772,3.59780025314647,2
"982",-4.62793784892053,4.93128096752716,2
"983",-6.1394768494162,5.41166228998977,2
"984",-8.09495600353577,4.11274655821512,2
"985",-7.25730265016121,7.14896120482234,2
"986",-6.76143358993227,1.97993203426802,2
"987",-3.24430812134759,4.91974656555153,2
"988",-6.88122715254924,7.38452144456733,2
"989",-6.69733670590752,1.91765788493071,2
"990",-7.87757512749643,6.72431405800887,2
"991",-7.40207714152635,7.33981069035939,2
"992",-3.7602668928488,3.24460842805735,2
"993",-6.78457941007208,7.51064553781927,2
"994",-3.69526163814716,4.86599792200154,2
"995",-6.32434044709175,3.39458151646077,2
"996",-2.75169955120129,4.98877063393175,2
"997",-2.23390914740479,6.16078773130109,2
"998",-2.49212904509055,6.0429860043669,2
"999",-7.32746837612495,7.43010260944551,2
"1000",-5.60958489895465,3.08954718447485,2
"1001",5.34078523511721,-2.54099659838806,3
"1002",3.58312629523543,-5.9194156513663,3
"1003",3.94455038254739,-0.580800839977315,3
"1004",3.31286584512104,-4.12341678174769,3
"1005",6.14580556656467,-6.47507857977443,3
"1006",5.89176977404715,-3.3297737903737,3
"1007",3.44699105246839,-4.7069327737061,3
"1008",9.14740682292366,-5.10739251424041,3
"1009",2.62531793339242,-1.44500029140351,3
"1010",6.91542027844929,0.0314518152817844,3
"1011",4.87170529143837,-1.45363087640672,3
"1012",8.64451435245433,-3.98655787875346,3
"1013",8.11055399161836,-2.16804113702778,3
"1014",6.34571015851372,-4.72624354025698,3
"1015",7.77713627278353,-6.2710516877621,3
"1016",5.90617060114682,-6.90582529684567,3
"1017",4.15550648707948,-0.250649057301166,3
"1018",2.16392666664451,-2.62437225774325,3
"1019",6.1262532934497,-2.5820945277986,3
"1020",3.15479025082474,-4.53178142019179,3
"1021",3.81264562908923,-3.47338861866192,3
"1022",4.04357793339131,-2.89833915766869,3
"1023",7.05589672507486,-2.32738528386303,3
"1024",6.60818884078599,-0.122508471276174,3
"1025",2.59312596185017,-2.74934764500449,3
"1026",7.38941802174797,-3.61914935503363,3
"1027",4.40483486655268,-5.1535888439114,3
"1028",6.08370758445993,0.0616152966435455,3
"1029",6.40026884952566,-2.73408404429259,3
"1030",6.83545396673025,-6.32209060976095,3
"1031",7.09294460273825,-4.9203919264026,3
"1032",7.2794199665127,-1.04554601779816,3
"1033",6.12066876793273,-0.685320776016553,3
"1034",7.2213972470679,-1.81072149351453,3
"1035",4.8681004193554,-1.49547854348404,3
"1036",7.70472748227799,0.514506316100924,3
"1037",3.70028928536844,-2.36658297997996,3
"1038",2.6521427381244,-2.84709892346962,3
"1039",8.44999432454775,-0.363239079844937,3
"1040",5.07417212866924,-6.68080494061683,3
"1041",3.32544553119288,-2.90764598667237,3
"1042",8.26754198487993,-2.65113057968441,3
"1043",4.27938146902611,-3.0442561385824,3
"1044",6.10541164747025,-4.40802755938256,3
"1045",6.76737376827809,-5.45395852632587,3
"1046",4.34538059389926,0.292792343426988,3
"1047",3.7585051836677,-6.11196351255148,3
"1048",6.70413934029206,-1.21672273647305,3
"1049",2.57463158002007,-2.16957132088108,3
"1050",2.9015605476699,-2.20098408414249,3
"1051",6.34701848250187,0.756502447319233,3
"1052",5.40789884960531,0.37065097368213,3
"1053",3.5062994546632,-2.65777536484819,3
"1054",8.25869029390952,-5.81026657909172,3
"1055",9.32015938539219,-4.4801812584523,3
"1056",5.15423362482756,-3.02620870735983,3
"1057",4.84939953309741,0.26929354986835,3
"1058",5.4545708680266,-5.9648931331298,3
"1059",6.43092277946098,-6.91098698759946,3
"1060",5.96899806859108,-3.90367572724995,3
"1061",7.58964508166997,-6.19911040934597,3
"1062",8.64452760562594,-1.41483404077905,3
"1063",3.0846430629017,-0.851106987072272,3
"1064",3.91853990886481,-3.18640931343141,3
"1065",9.4529238611392,-2.59441024905068,3
"1066",7.1670066516556,-1.67083625628388,3
"1067",5.40104181229365,-3.66145610776693,3
"1068",6.31109430693575,-5.06195588324795,3
"1069",4.26642170300585,-2.99101298631787,3
"1070",5.69259901918856,-2.74314714488726,3
"1071",3.6555479847527,-2.10543065759485,3
"1072",5.13769664708771,-5.1330585472939,3
"1073",4.20819873141989,-5.74388440499224,3
"1074",5.78131200303512,-0.0227024954829544,3
"1075",6.33610077992216,-5.51790754024295,3
"1076",5.81571130148192,-5.24532018414948,3
"1077",5.54988457966915,-3.96519540960371,3
"1078",6.03870686435571,0.907881511413811,3
"1079",4.53961331355364,-4.71835594287803,3
"1080",7.66787674064006,-4.57285262667709,3
"1081",8.36440576335663,-0.806596657027006,3
"1082",9.28716857597072,-4.1089151781699,3
"1083",8.48607780005029,-3.93697798377816,3
"1084",4.70374530395636,-3.46513659260104,3
"1085",4.04262647003981,-6.2402917014271,3
"1086",6.85888194437519,-6.07954307534061,3
"1087",2.80169246767782,-1.67104375031688,3
"1088",5.87748111804178,-3.04925032103692,3
"1089",3.63209327623262,-5.6539211084836,3
"1090",3.3042675157763,-3.14095297693306,3
"1091",7.8639151047377,-1.64817223684334,3
"1092",5.49016899583582,-2.53702715396904,3
"1093",8.55498540027488,-2.98091411729917,3
"1094",8.0687205248301,-4.57898571811699,3
"1095",9.27513079151908,-4.3710543010941,3
"1096",4.73073162189331,-3.65419403216714,3
"1097",7.29623415113632,-0.886540491772351,3
"1098",8.01335138523305,-4.45989201118075,3
"1099",9.07842023750813,-3.71201237089969,3
"1100",6.61414971484284,-1.24299365234053,3
"1101",7.98524358537453,-5.28358664614282,3
"1102",7.52668048655848,-5.2417151305718,3
"1103",8.30515535069815,-3.48005694879784,3
"1104",4.60703122397261,-2.39983112770457,3
"1105",6.96884020360685,-0.609354445279344,3
"1106",9.76019683982116,-4.1742131260271,3
"1107",6.13070075103069,-2.50277579601264,3
"1108",2.69453120538055,-1.05642754839109,3
"1109",7.76269828481383,-3.03140644075192,3
"1110",4.63944690380402,-1.48551419656904,3
"1111",3.36754222276457,-5.25839735768598,3
"1112",9.98047532473098,-2.73827131617281,3
"1113",7.21308070567795,-3.5719844182185,3
"1114",9.23348344507733,-4.77690650484979,3
"1115",2.36004623119872,-1.87386016246516,3
"1116",7.38952578956487,-3.75101518113728,3
"1117",2.5072715750723,-1.4401296894388,3
"1118",7.34444949185196,-1.37127304014362,3
"1119",5.2614990893452,-2.38789244493189,3
"1120",3.24863240157965,-2.36288325213173,3
"1121",4.08365594505606,-0.525751094575688,3
"1122",6.85161106650118,-3.0761318618918,3
"1123",5.63309967351616,-5.32691510237693,3
"1124",4.66779470635349,-1.42300289850639,3
"1125",8.57959695775432,-4.56652771954947,3
"1126",6.10492426208341,-4.06066732484841,3
"1127",3.32443655743728,-0.4080456219466,3
"1128",6.80621947232602,-4.6613656011542,3
"1129",5.39077629479169,-6.41287193045405,3
"1130",5.3264095916272,-4.03057324863548,3
"1131",4.94524579978101,-6.57089213893625,3
"1132",4.89099562629149,-5.95459832174377,3
"1133",9.17667897367126,-1.2958267684289,3
"1134",5.35943933496825,-0.278553782803797,3
"1135",4.85114975995466,-2.86552338392287,3
"1136",7.95269100504561,-5.42855808029223,3
"1137",8.67260940032278,-4.99158558474247,3
"1138",4.86845828492253,-5.44409267776567,3
"1139",5.44336971648247,-5.8789756201489,3
"1140",7.12523935929602,-5.75995247779629,3
"1141",6.66443408754343,-4.74385042317015,3
"1142",7.71773478097338,-2.47032300394583,3
"1143",8.09860019318537,-5.46726968054062,3
"1144",5.48459901733137,-2.50302206069725,3
"1145",7.22959512335765,-2.14907864784347,3
"1146",2.79854451563785,-3.18532615944582,3
"1147",3.91821053942244,-0.0388017787930832,3
"1148",2.73736355707869,-4.20087484235526,3
"1149",6.72166725206688,-4.91408172934657,3
"1150",9.02227665204589,-2.81069570846855,3
"1151",6.17992006460456,-4.95316175566367,3
"1152",3.80064879311254,-2.86371427704437,3
"1153",4.61830163981991,-3.44014627912766,3
"1154",9.14138071638234,-3.1291657599365,3
"1155",4.21557697002713,-1.7212655258606,3
"1156",4.56795564140821,-3.94878025206297,3
"1157",9.66722315324188,-2.80421749493387,3
"1158",2.64192909349267,-4.16407906688247,3
"1159",7.6549668214926,-3.47569270193448,3
"1160",7.50392854707071,-4.02819940869383,3
"1161",2.49604577928606,-1.74041418730851,3
"1162",6.43435004877147,-4.44827847748835,3
"1163",7.46354700015796,0.349771330266445,3
"1164",9.88925086916098,-2.71114319095485,3
"1165",8.70755403091818,-4.70750476291307,3
"1166",6.666555468783,-4.56738725811556,3
"1167",5.48530348887062,-6.07941184901977,3
"1168",4.6731740635393,-5.24152758806696,3
"1169",6.70516804788927,-4.91358762103839,3
"1170",7.09695009257706,-5.49841273145789,3
"1171",4.96001027837885,-3.02292568636348,3
"1172",5.35809551797628,0.750958858219819,3
"1173",5.59817420641279,-0.165690318754553,3
"1174",5.56360932714686,0.0252957143649257,3
"1175",7.8086719395684,0.476370132728842,3
"1176",6.3276057549768,0.0263717841321038,3
"1177",4.92822872308467,-0.46561317455645,3
"1178",8.77699049092833,-2.98112738438114,3
"1179",6.06545680350023,-3.82969914358236,3
"1180",3.03273600221131,-2.63767697385275,3
"1181",6.15281281618447,-5.53747822359883,3
"1182",8.04303353549257,-3.53024620910696,3
"1183",8.31798133112547,-0.920451274702518,3
"1184",7.21609192633249,-2.06680280975218,3
"1185",4.45389845949833,-5.88908393234608,3
"1186",4.36953017456495,-6.59083572066094,3
"1187",4.68781593119855,-6.10293199905626,3
"1188",4.86141059454754,-6.4146902451596,3
"1189",5.93319858864681,-6.92882614565642,3
"1190",8.15107954574953,-0.0722434845002398,3
"1191",6.3238763639899,-1.03855295040865,3
"1192",4.05788542544592,-2.45878857809578,3
"1193",4.87531578786308,-5.0678696620426,3
"1194",8.09534688903484,-4.36263302841954,3
"1195",4.38462744830902,-3.3531015401875,3
"1196",8.64491181058886,-4.25444465072292,3
"1197",2.96949434326922,-4.82833713466958,3
"1198",5.49010010313782,-4.0300444649435,3
"1199",3.61592565907626,-1.0257956551804,3
"1200",6.51529646045846,-4.5360958501218,3
"1201",3.96370555663497,-2.13812904711103,3
"1202",2.98529502872485,-1.97763411152549,3
"1203",4.23457485941538,0.459135649273886,3
"1204",4.88046617384181,-4.33766644091339,3
"1205",5.44565203801412,-1.21904141117677,3
"1206",5.01689166435639,-5.12747032460681,3
"1207",2.55328661821008,-1.00558306927699,3
"1208",5.831638952467,-0.518432835669492,3
"1209",5.41169531348577,0.657538148786362,3
"1210",5.81007041470968,0.00740282682875604,3
"1211",8.23859303709601,-2.74690263607661,3
"1212",4.35169749520447,-4.4484166145046,3
"1213",7.61949515716947,-2.47636478438113,3
"1214",6.2015312109504,-5.17667361855793,3
"1215",4.74324410290157,-4.39225395108252,3
"1216",5.41377674040149,-0.938086541429849,3
"1217",7.35477922438124,-6.29934254814907,3
"1218",8.83157192417893,-0.726078726906522,3
"1219",6.68329062290249,-5.28805894685829,3
"1220",7.5244727457244,-1.51294286308736,3
"1221",6.24949203600743,-2.66359228992262,3
"1222",6.02232206314322,-2.74278224108063,3
"1223",8.24277885385266,-3.28982072075065,3
"1224",7.13163284716426,-4.23821342922596,3
"1225",9.5344711639652,-4.74951130509085,3
"1226",6.44067344575634,-3.7391900685464,3
"1227",3.2432501073617,-3.33284423497593,3
"1228",8.42215049030695,-6.06765700673236,3
"1229",3.94506789988613,-1.32039453879577,3
"1230",3.808641696308,-5.47420833052372,3
"1231",6.75763237579752,-0.868940123077849,3
"1232",6.18157627133947,-1.23805777198032,3
"1233",9.28327477188482,-3.20045142867902,3
"1234",5.31849415085868,-4.91529230843845,3
"1235",3.02307662144624,-3.43382357348858,3
"1236",4.63561010853978,0.117417965109663,3
"1237",6.8128348648084,-4.05072653275971,3
"1238",4.49922501993023,-5.13711407964894,3
"1239",9.62914894909785,-3.89743717452163,3
"1240",5.66883803058352,-2.51012121789481,3
"1241",6.71341501617765,-1.57720286400548,3
"1242",8.80096586390159,-5.04985193405203,3
"1243",6.85605906767588,-0.857937656693939,3
"1244",8.66831934918666,-1.5473759802409,3
"1245",6.85783555017636,-5.59197196969814,3
"1246",3.11223377478213,-4.00620084233117,3
"1247",8.02877456066432,-2.31895666926425,3
"1248",6.01661093644837,0.939279467368096,3
"1249",6.7168374469214,-0.453687306938654,3
"1250",8.8871920177428,-1.59273499437327,3
"1251",5.19904050639741,-5.48355952178405,3
"1252",2.52246203750547,-1.9620064348719,3
"1253",4.10712633251007,-0.494955225354273,3
"1254",9.43405284688953,-3.09155760006892,3
"1255",9.82885756544785,-3.47872286575202,3
"1256",4.68353010260633,-1.19684926653647,3
"1257",7.40391539637842,-1.67784235999552,3
"1258",6.63629020923686,-3.6810364657931,3
"1259",7.89978197427745,-1.72653454375068,3
"1260",9.91160750629468,-3.27826232161339,3
"1261",5.15868249229473,-3.82213564946187,3
"1262",7.38207636387703,-4.67521121972221,3
"1263",7.80829865563431,-2.32410199537491,3
"1264",6.75339551155214,-5.47667643764751,3
"1265",8.98482904043091,-2.18424601232165,3
"1266",8.47735593843507,-5.194380236234,3
"1267",3.21675208225798,-1.11006903458905,3
"1268",6.12201779731002,-4.56822014269184,3
"1269",3.29445397580707,-5.29900814920019,3
"1270",6.89323981973262,-6.74207813358037,3
"1271",3.49849608762363,-3.20634807095748,3
"1272",4.52139474686473,-1.57726266263607,3
"1273",6.37696973466713,-6.03220283196726,3
"1274",2.74979074192339,-2.62487785537196,3
"1275",4.4706562360097,-5.36990019719957,3
"1276",7.48210151633972,-4.02222810529372,3
"1277",6.55118764786483,-6.48381267435901,3
"1278",2.63417805646653,-2.37600419201962,3
"1279",9.59231774204088,-3.4443033779203,3
"1280",8.83638453001837,-4.83137601840997,3
